t_offset_sec,latitude,longitude,speed_kmh,accuracy_m
40740,25.8340678,81.0140298,96.27,10
40770,25.8375647,81.0069578,96.27,20
40800,25.8406674,81.0000365,96.27,24
40830,25.8441003,80.9930883,96.27,12
40860,25.8474707,80.9862503,96.27,8
40890,25.850769,80.9791948,96.27,10
40920,25.854082,80.972397,96.27,25
40950,25.8572325,80.9653928,96.27,16
40980,25.8606077,80.958321,96.27,17
41010,25.8639201,80.9514651,96.27,10
41040,25.8672226,80.9445519,96.27,14
41070,25.8704884,80.9374488,96.27,8
41100,25.8739927,80.9306649,96.27,19
41130,25.8772068,80.9237776,96.27,20
41160,25.8806497,80.9166663,96.27,23
41190,25.8837849,80.9099045,96.27,10
41220,25.887126,80.9026746,96.27,11
41250,25.8904334,80.8958866,96.27,14
41280,25.8938491,80.889058,96.27,19
41310,25.8970946,80.8819719,96.27,19
41340,25.9004588,80.8750747,96.27,21
41370,25.9037832,80.8680065,96.27,9
41400,25.9071471,80.8610963,96.27,8
41430,25.9104006,80.8542356,96.27,16
41460,25.9136896,80.8473794,96.27,12
41490,25.9169088,80.840331,96.27,13
41520,25.9201574,80.8334358,96.27,20
41550,25.9235751,80.8264346,96.27,10
41580,25.9269215,80.8193698,96.27,21
41610,25.9302894,80.8126435,96.27,17
41640,25.935839,80.807862,96.27,20
41670,25.9413213,80.8031088,96.27,10
41700,25.9466522,80.798247,96.27,19
41730,25.9523015,80.7933427,96.27,14
41760,25.957792,80.7885679,96.27,17
41790,25.9630025,80.7836857,96.27,23
41820,25.9684605,80.7788428,96.27,21
41850,25.9740609,80.7742047,96.27,21
41880,25.9794247,80.7693074,96.27,12
41910,25.9848914,80.7644363,96.27,11
41940,25.9904188,80.7598125,96.27,13
41970,25.9958109,80.7549798,96.27,14
42000,26.001286,80.7502121,96.27,21
42030,26.0067942,80.7454019,96.27,11
42060,26.0123688,80.7403646,96.27,17
42090,26.0176172,80.7355388,96.27,10
42120,26.0231456,80.7308636,96.27,23
42150,26.0286435,80.7261027,96.27,8
42180,26.0339885,80.7212867,96.27,8
42210,26.0396107,80.7164845,96.27,9
42240,26.0449168,80.7115911,96.27,8
42270,26.0504513,80.706777,96.27,16
42300,26.0560606,80.7019496,96.27,18
42330,26.0614316,80.6970952,96.27,18
42360,26.0669974,80.6924259,96.27,19
42390,26.0723667,80.687481,96.27,9
42420,26.0779096,80.682816,96.27,11
42450,26.0831069,80.6780019,96.27,20
42480,26.0887609,80.6731938,96.27,12
42510,26.0940317,80.6681508,96.27,24
42540,26.0995594,80.6635104,96.27,15
42570,26.1050427,80.6586727,96.27,23
42600,26.1105415,80.6538719,96.27,8
42630,26.1161279,80.6491477,96.27,18
42660,26.1213259,80.6441551,96.27,9
42690,26.1270421,80.6394544,96.27,22
42720,26.132303,80.6345656,96.27,10
42750,26.1377933,80.6298887,96.27,23
42780,26.1434247,80.6250507,96.27,11
42810,26.148816,80.6200682,96.27,14
42840,26.1542693,80.6154278,96.27,24
42870,26.1595453,80.6105027,96.27,10
42900,26.1650773,80.6057419,96.27,25
42930,26.1707215,80.6008666,96.27,22
42960,26.1761722,80.5960579,96.27,25
42990,26.181439,80.5911632,96.27,10
43020,26.1868619,80.5865846,96.27,8
43050,26.192336,80.5817519,96.27,20
43080,26.1979586,80.5767257,96.27,16
43110,26.2033909,80.5721319,96.27,11
43140,26.2088501,80.5673099,96.27,23
43170,26.2141545,80.5624271,96.27,15
43200,26.2198406,80.5576362,96.27,10
43230,26.2252223,80.5527058,96.27,20
43260,26.2306843,80.548015,96.27,21
43290,26.2361853,80.5430329,96.27,11
43320,26.2415052,80.5381859,96.27,18
43350,26.2470857,80.5336206,96.27,11
43380,26.2524998,80.5285639,96.27,18
43410,26.2580619,80.5238856,96.27,8
43440,26.2633479,80.5190762,96.27,14
43470,26.2689518,80.5143799,96.27,18
43500,26.2743906,80.5095117,96.27,12
43530,26.2797822,80.5046395,96.27,15
43560,26.2851302,80.499648,96.27,22
43590,26.2906459,80.4950772,96.27,17
43620,26.2962458,80.4901687,96.27,22
43650,26.3015192,80.4852903,96.27,9
43680,26.3071002,80.4804846,96.27,11
43710,26.3124718,80.4758332,96.27,23
43740,26.3180275,80.4708298,96.27,17
43770,26.3235066,80.4660648,96.27,18
43800,26.3288173,80.4613537,96.27,15
43830,26.3344242,80.4563406,96.27,13
43860,26.3399257,80.4517301,96.27,17
43890,26.3454194,80.4468962,96.27,13
43920,26.3508806,80.4420494,96.27,18
43950,26.3561867,80.4372136,96.27,19
43980,26.3617363,80.4323754,96.27,24
44010,26.3671873,80.4275294,96.27,14
44040,26.3726398,80.4227959,96.27,11
44070,26.3779454,80.4180439,96.27,9
44100,26.3835985,80.4132177,96.27,22
44130,26.3890052,80.4083645,96.27,22
44160,26.3944757,80.403465,96.27,12
44190,26.399804,80.3988061,96.27,14
44220,26.405405,80.3937534,96.27,11
44250,26.410849,80.3892347,96.27,12
44280,26.416227,80.3844196,96.27,13
44310,26.4218344,80.3793394,96.27,23
44340,26.4270926,80.3745129,96.27,24
44370,26.4326787,80.3698623,96.27,12
44400,26.4378723,80.3652207,85.65,9
44430,26.4422313,80.3612546,70.85,17
44460,26.4461351,80.3581158,58.95,20
44490,26.4491968,80.3554482,43.94,10
44520,26.45146,80.3534153,34.04,20
44550,26.452825,80.3520286,19.65,19
44580,26.4538684,80.3508846,0.0,11
44610,26.4539971,80.3510508,0.0,24
44640,26.4539259,80.3510261,0.0,23
44670,26.453939,80.3510739,0.0,13
44700,26.4539687,80.3511505,0.0,21
44730,26.4539457,80.3508872,0.0,18
44760,26.4538824,80.3511231,0.0,25
44790,26.4539151,80.3510942,0.0,8
44820,26.4539714,80.3510956,0.0,24
44850,26.4539969,80.3510057,0.0,25
44880,26.4540576,80.3510873,18.0,11
44910,26.4544206,80.3494681,18.0,11
44940,26.4547045,80.3477895,31.18,13
44970,26.4553334,80.3449725,40.26,18
45000,26.4562432,80.3412775,47.63,14
45030,26.4574915,80.3367337,59.71,16
45060,26.458858,80.3313366,74.23,11
45090,26.4602912,80.3251797,82.51,25
45120,26.4619026,80.3183902,88.2,8
45150,26.4636489,80.3110367,88.2,24
45180,26.4655515,80.3040378,88.2,25
45210,26.4671533,80.29705,88.2,18
45240,26.4689,80.2900998,88.2,19
45270,26.4706482,80.2828835,88.2,11
45300,26.4723891,80.27567,88.2,9
45330,26.4739869,80.2686735,88.2,14
45360,26.47592,80.2616913,88.2,14
45390,26.4775471,80.2545202,88.2,21
45420,26.4791334,80.2474402,88.2,20
45450,26.4810142,80.2403394,88.2,22
45480,26.4825872,80.2332935,88.2,21
45510,26.4845438,80.2261868,88.2,14
45540,26.4860352,80.219291,88.2,14
45570,26.4879344,80.2121669,88.2,24
45600,26.4896306,80.2050503,88.2,12
45630,26.4912785,80.1980879,88.2,20
45660,26.492926,80.1909592,88.2,10
45690,26.4947175,80.1838642,88.2,25
45720,26.49648,80.1767301,88.2,10
45750,26.4981939,80.1696581,88.2,16
45780,26.4998612,80.1627247,88.2,16
45810,26.5015501,80.1555247,88.2,15
45840,26.5033752,80.1483695,88.2,11
45870,26.5050463,80.141484,88.2,17
45900,26.5068833,80.1344343,88.2,11
45930,26.5085929,80.1273291,88.2,17
45960,26.5103246,80.1202278,88.2,9
45990,26.5119477,80.1132567,88.2,20
46020,26.5136761,80.1061411,88.2,25
46050,26.5155018,80.0990907,88.2,20
46080,26.5172073,80.0917903,88.2,8
46110,26.5189896,80.0848934,88.2,12
46140,26.5205687,80.0777763,88.2,16
46170,26.5222702,80.0707506,88.2,19
46200,26.5241723,80.0635339,88.2,21
46230,26.5258978,80.0564407,88.2,19
46260,26.5276482,80.0494636,88.2,16
46290,26.5294155,80.0423959,88.2,15
46320,26.5309667,80.0354242,88.2,17
46350,26.5327197,80.0281868,88.2,10
46380,26.5345069,80.0210424,88.2,15
46410,26.5363162,80.0139958,88.2,9
46440,26.53781,80.0069589,88.2,23
46470,26.5397308,79.9998028,88.2,21
46500,26.5414211,79.9930072,88.2,12
46530,26.5430936,79.9858082,88.2,25
46560,26.5448781,79.9787019,88.2,14
46590,26.5466612,79.9717312,88.2,21
46620,26.5483308,79.9646591,88.2,15
46650,26.5501351,79.9575592,88.2,24
46680,26.5517772,79.9502995,88.2,22
46710,26.5535786,79.9434167,88.2,24
46740,26.5552879,79.9361929,88.2,19
46770,26.5569962,79.9292217,88.2,9
46800,26.5586096,79.9221079,88.2,19
46830,26.5604827,79.9150223,88.2,15
46860,26.5621712,79.9081035,88.2,11
46890,26.563751,79.9009195,88.2,16
46920,26.5654559,79.8939231,88.2,20
46950,26.5671828,79.8867193,88.2,24
46980,26.5690724,79.8795649,88.2,22
47010,26.5708161,79.8727366,88.2,9
47040,26.5723972,79.8655932,88.2,18
47070,26.5741074,79.8583667,88.2,19
47100,26.5759926,79.8513173,88.2,19
47130,26.5774808,79.8443177,88.2,14
47160,26.579227,79.8372696,88.2,12
47190,26.5810405,79.8303166,88.2,8
47220,26.5826975,79.823166,88.2,15
47250,26.5845081,79.8160077,88.2,19
47280,26.5862224,79.8088765,88.2,16
47310,26.5878619,79.8018806,88.2,22
47340,26.589602,79.7947817,88.2,21
47370,26.5912856,79.7878682,88.2,14
47400,26.5930396,79.7806145,88.2,12
47430,26.5948418,79.7736796,88.2,9
47460,26.5965044,79.7664421,88.2,23
47490,26.5984455,79.7596051,88.2,11
47520,26.6000261,79.7524014,88.2,12
47550,26.6017258,79.7453927,88.2,20
47580,26.6034992,79.7383674,88.2,20
47610,26.6051251,79.7313045,88.2,8
47640,26.6068494,79.7240463,88.2,8
47670,26.6087479,79.7169406,88.2,18
47700,26.6103826,79.709976,88.2,8
47730,26.6121095,79.7028101,88.2,23
47760,26.6137405,79.6957789,88.2,12
47790,26.6156404,79.6886326,88.2,16
47820,26.6173762,79.6817635,88.2,15
47850,26.6190749,79.6745592,88.2,23
47880,26.6208114,79.6676007,88.2,24
47910,26.6225114,79.6603402,88.2,12
47940,26.6241342,79.6532499,88.2,9
47970,26.6258719,79.6461947,88.2,12
48000,26.6276387,79.6392494,88.2,10
48030,26.6294825,79.6321049,88.2,24
48060,26.6310578,79.6251079,88.2,15
48090,26.6327607,79.6179722,88.2,9
48120,26.634564,79.6109646,88.2,17
48150,26.636182,79.6038068,88.2,19
48180,26.6380698,79.5966984,88.2,9
48210,26.6396527,79.5895509,88.2,18
48240,26.6413866,79.5826198,88.2,11
48270,26.6431713,79.5754803,88.2,23
48300,26.6448788,79.5684227,88.2,11
48330,26.6466868,79.5614636,88.2,12
48360,26.6483215,79.554408,88.2,19
48390,26.6501582,79.5472888,88.2,19
48420,26.6517479,79.5401211,88.2,20
48450,26.6534329,79.5329968,88.2,11
48480,26.6551461,79.5261834,88.2,14
48510,26.6569128,79.5189526,88.2,11
48540,26.6586067,79.5119097,88.2,18
48570,26.6603934,79.5048147,88.2,14
48600,26.6621817,79.4976447,88.2,12
48630,26.6638153,79.4906912,88.2,16
48660,26.6657296,79.4836809,88.2,25
48690,26.6674778,79.4766485,88.2,22
48720,26.6691104,79.4693408,88.2,21
48750,26.6706847,79.4623585,88.2,24
48780,26.6726053,79.4552092,88.2,16
48810,26.6743056,79.4481245,88.2,9
48840,26.6761011,79.4410307,88.2,14
48870,26.6777688,79.434059,88.2,25
48900,26.6795295,79.4271589,88.2,13
48930,26.6811386,79.4199462,88.2,25
48960,26.6829564,79.4128402,88.2,16
48990,26.6845278,79.4056472,88.2,14
49020,26.6863573,79.3985755,88.2,24
49050,26.6880462,79.3917131,88.2,24
49080,26.6897189,79.3846835,88.2,17
49110,26.6915657,79.3775196,88.2,13
49140,26.6931609,79.3704408,88.2,17
49170,26.6948368,79.3632512,88.2,16
49200,26.6968018,79.3562149,88.2,9
49230,26.6984508,79.3491352,88.2,14
49260,26.7001474,79.3419872,88.2,19
49290,26.7018996,79.3352068,88.2,18
49320,26.7034772,79.3280531,88.2,25
49350,26.7052516,79.3208073,88.2,17
49380,26.7069937,79.313711,88.2,8
49410,26.7088539,79.3066867,88.2,16
49440,26.7104052,79.2998404,88.2,25
49470,26.7122604,79.2927359,88.2,11
49500,26.7140037,79.2856083,88.2,16
49530,26.7157692,79.2785189,88.2,25
49560,26.717316,79.2713876,88.2,18
49590,26.7190585,79.2643565,88.2,20
49620,26.7207537,79.2571776,88.2,21
49650,26.7225369,79.2503067,88.2,10
49680,26.7242969,79.2430998,88.2,13
49710,26.7259398,79.236036,88.2,13
49740,26.7277891,79.2288211,88.2,13
49770,26.7295789,79.2219881,88.2,14
49800,26.7310847,79.2146899,88.2,15
49830,26.7329144,79.2077896,88.2,20
49860,26.7345444,79.2006806,88.2,8
49890,26.7364057,79.1935625,88.2,8
49920,26.7379985,79.1863793,88.2,9
49950,26.7397302,79.1795343,88.2,16
49980,26.7414587,79.172418,88.2,8
50010,26.7433595,79.1651582,88.2,11
50040,26.7450178,79.1583291,88.2,10
50070,26.7466519,79.1511539,88.2,22
50100,26.7485428,79.1440284,88.2,23
50130,26.7500904,79.1368792,88.2,16
50160,26.7519436,79.1298263,88.2,9
50190,26.7535279,79.1228054,88.2,24
50220,26.7554648,79.115768,88.2,8
50250,26.7571974,79.1085766,88.2,21
50280,26.7587811,79.1016027,88.2,17
50310,26.7604639,79.0946881,88.2,20
50340,26.7623138,79.0875654,88.2,11
50370,26.7639869,79.0805754,88.2,15
50400,26.7656075,79.0734916,88.2,19
50430,26.7673264,79.0662306,88.2,19
50460,26.7692803,79.0593342,88.2,9
50490,26.7709201,79.0520371,88.2,24
50520,26.7725731,79.0449648,88.2,21
50550,26.7742491,79.0380382,88.2,17
50580,26.7761027,79.0308502,88.2,11
50610,26.7777331,79.023841,88.2,19
50640,26.7811365,79.0175469,88.2,10
50670,26.7845251,79.0112667,88.2,12
50700,26.7879495,79.0047552,88.2,12
50730,26.7912726,78.9986331,88.2,23
50760,26.7948144,78.9921538,88.2,21
50790,26.7982809,78.9859081,88.2,10
50820,26.8015368,78.9795669,88.2,20
50850,26.8049722,78.973382,88.2,23
50880,26.8084914,78.9670622,88.2,18
50910,26.8117693,78.9609266,88.2,15
50940,26.8152627,78.9545118,88.2,25
50970,26.8187307,78.9482111,88.2,15
51000,26.822118,78.9419301,88.2,21
51030,26.8255838,78.9356936,88.2,15
51060,26.8290587,78.9292345,88.2,8
51090,26.8323514,78.9231247,88.2,19
51120,26.8358746,78.9168614,88.2,11
51150,26.8391676,78.9103821,88.2,12
51180,26.8426584,78.9040245,88.2,25
51210,26.8462683,78.8979611,88.2,15
51240,26.8494906,78.8914575,88.2,12
51270,26.8528929,78.8853042,88.2,12
51300,26.8563904,78.8788064,88.2,21
51330,26.8598163,78.8727147,88.2,10
51360,26.8632721,78.8663866,88.2,13
51390,26.8665792,78.8600219,88.2,10
51420,26.8700645,78.8536197,88.2,21
51450,26.8734662,78.8473754,88.2,12
51480,26.877055,78.8412357,88.2,17
51510,26.8804075,78.8349474,88.2,22
51540,26.8839188,78.8286435,88.2,17
51570,26.8871656,78.8221559,88.2,9
51600,26.8907259,78.8158946,88.2,13
51630,26.8939935,78.8097981,88.2,22
51660,26.8975673,78.8035016,88.2,24
51690,26.9009279,78.797024,88.2,13
51720,26.9043461,78.7906874,88.2,20
51750,26.9079638,78.7844018,88.2,14
51780,26.9112356,78.7780853,88.2,20
51810,26.9146047,78.7719982,88.2,25
51840,26.9181457,78.7655005,88.2,22
51870,26.9215387,78.7593788,88.2,20
51900,26.9250604,78.7529357,88.2,19
51930,26.9284392,78.7466491,88.2,11
51960,26.9317205,78.7404043,88.2,18
51990,26.9351274,78.7340843,88.2,25
52020,26.9385759,78.7277675,88.2,8
52050,26.9421785,78.7215012,88.2,25
52080,26.9454565,78.7153931,88.2,15
52110,26.9489021,78.7091118,88.2,9
52140,26.9524089,78.7027598,88.2,9
52170,26.9556974,78.6962535,88.2,17
52200,26.9591141,78.6900375,88.2,17
52230,26.9627977,78.6837853,88.2,18
52260,26.9661694,78.6775578,88.2,12
52290,26.9695835,78.6710722,88.2,21
52320,26.9730632,78.6648994,88.2,24
52350,26.9764667,78.6584969,88.2,20
52380,26.979805,78.6524186,88.2,9
52410,26.9831821,78.6459061,88.2,22
52440,26.9865526,78.6397539,88.2,15
52470,26.9901972,78.6335132,88.2,12
52500,26.9935934,78.6270221,88.2,24
52530,26.9969528,78.6208982,88.2,24
52560,27.0004918,78.6144854,88.2,12
52590,27.0037599,78.6081955,88.2,21
52620,27.0071068,78.6020065,88.2,20
52650,27.0105879,78.5957968,88.2,10
52680,27.0142091,78.5893711,88.2,23
52710,27.0174046,78.5829085,88.2,17
52740,27.0209532,78.5769015,88.2,10
52770,27.0243676,78.5704503,88.2,13
52800,27.0279124,78.564066,88.2,16
52830,27.0312434,78.5578284,88.2,10
52860,27.0345638,78.5516594,88.2,16
52890,27.0382087,78.5454263,88.2,22
52920,27.0415456,78.5388771,88.2,11
52950,27.0450597,78.5326867,88.2,19
52980,27.0484568,78.5263647,88.2,12
53010,27.0517715,78.5201028,88.2,18
53040,27.0551808,78.5138586,88.2,24
53070,27.0586289,78.507622,88.2,9
53100,27.0621023,78.5012557,88.2,15
53130,27.065551,78.494935,88.2,12
53160,27.0690198,78.4885576,88.2,13
53190,27.072371,78.4824324,88.2,15
53220,27.0757494,78.4760183,88.2,10
53250,27.0791662,78.4697245,88.2,25
53280,27.0827422,78.4634278,88.2,10
53310,27.0859757,78.4570243,88.2,20
53340,27.0895616,78.4507562,88.2,18
53370,27.0927993,78.4445039,88.2,23
53400,27.0962667,78.438329,88.2,11
53430,27.0997119,78.4318206,88.2,12
53460,27.1033199,78.4255574,88.2,14
53490,27.106578,78.4192272,88.2,20
53520,27.109936,78.4131669,88.2,21
53550,27.1136103,78.4066911,88.2,14
53580,27.117008,78.4006193,88.2,21
53610,27.1202742,78.3942277,88.2,10
53640,27.1236671,78.3878225,88.2,10
53670,27.1271368,78.3816596,88.2,21
53700,27.1306252,78.3753511,88.2,16
53730,27.1339608,78.368869,88.2,21
53760,27.1374308,78.3627852,88.2,13
53790,27.1408196,78.3565467,88.2,23
53820,27.1443217,78.3501745,88.2,13
53850,27.1478812,78.3438025,88.2,20
53880,27.1512702,78.3375445,88.2,14
53910,27.1544968,78.3312813,88.2,12
53940,27.1579905,78.3250821,88.2,18
53970,27.1613346,78.3187593,88.2,12
54000,27.1648928,78.3122879,88.2,21
54030,27.1682564,78.3061153,88.2,22
54060,27.1718673,78.2998605,88.2,22
54090,27.1752127,78.2934804,88.2,9
54120,27.1785268,78.2873062,88.2,21
54150,27.1820831,78.2809486,88.2,20
54180,27.1853811,78.2744819,88.2,14
54210,27.1890121,78.2682975,88.2,8
54240,27.1922775,78.2619373,88.2,17
54270,27.1958468,78.2556836,88.2,11
54300,27.199221,78.2494324,88.2,22
54330,27.2025716,78.2430468,88.2,25
54360,27.2060022,78.2369397,88.2,18
54390,27.2114756,78.2338578,88.2,21
54420,27.2179535,78.2325114,88.2,13
54450,27.2244071,78.2309989,88.2,21
54480,27.2308396,78.2296355,88.2,11
54510,27.2373448,78.2282063,88.2,11
54540,27.2435086,78.2265064,88.2,21
54570,27.2499203,78.2252681,88.2,25
54600,27.2563271,78.2237148,88.2,9
54630,27.262888,78.2223777,88.2,14
54660,27.269176,78.2207967,88.2,20
54690,27.2755547,78.2194579,88.2,11
54720,27.2820262,78.2179783,88.2,22
54750,27.2884509,78.2165258,88.2,20
54780,27.2947495,78.21493,88.2,15
54810,27.3012922,78.2134369,88.2,16
54840,27.3076461,78.2121689,88.2,21
54870,27.3141526,78.2104358,88.2,21
54900,27.3203878,78.2089818,88.2,19
54930,27.3270135,78.2076707,88.2,18
54960,27.3332851,78.2063436,88.2,21
54990,27.3396678,78.2048873,88.2,14
55020,27.3461766,78.2032507,88.2,9
55050,27.3526344,78.2018461,88.2,12
55080,27.3590795,78.2003286,88.2,13
55110,27.3653428,78.198846,88.2,13
55140,27.37176,78.1973191,88.2,12
55170,27.3781859,78.1960198,88.2,20
55200,27.384685,78.194558,88.2,16
55230,27.3910914,78.1929552,88.2,18
55260,27.3973285,78.1914746,88.2,21
55290,27.4036846,78.1902194,88.2,12
55320,27.4100969,78.1887399,88.2,10
55350,27.4166513,78.1870721,88.2,12
55380,27.4231702,78.1857964,88.2,19
55410,27.4293633,78.1843413,88.2,15
55440,27.4358009,78.1828451,88.2,15
55470,27.4423245,78.181467,88.2,20
55500,27.4487443,78.1799615,88.2,16
55530,27.4549669,78.1783443,88.2,8
55560,27.4615245,78.177016,88.2,11
55590,27.4677902,78.175661,88.2,11
55620,27.474197,78.1740046,88.2,13
55650,27.4806011,78.1726083,88.2,19
55680,27.4872299,78.1710607,88.2,11
55710,27.4935242,78.1695436,88.2,10
55740,27.4999308,78.1682664,88.2,14
55770,27.5063928,78.1667297,88.2,18
55800,27.5127862,78.165292,88.2,13
55830,27.5190718,78.1636975,88.2,13
55860,27.525609,78.1624256,88.2,9
55890,27.5318707,78.1608773,88.2,19
55920,27.5383774,78.1594991,88.2,25
55950,27.5446562,78.1580104,88.2,16
55980,27.5513125,78.1564498,88.2,8
56010,27.5576151,78.1550881,88.2,12
56040,27.5639368,78.1535809,88.2,14
56070,27.5702944,78.1520515,88.2,10
56100,27.5768904,78.1508345,88.2,16
56130,27.5831759,78.1491487,88.2,10
56160,27.589604,78.1477951,88.2,17
56190,27.5960438,78.1464128,88.2,21
56220,27.602464,78.1448278,88.2,14
56250,27.6088011,78.1433057,88.2,16
56280,27.6154008,78.1418162,88.2,17
56310,27.6215941,78.1403869,88.2,23
56340,27.6280742,78.1389994,88.2,16
56370,27.6345851,78.1375925,88.2,20
56400,27.6408888,78.136115,88.2,19
56430,27.647423,78.1347311,88.2,22
56460,27.653634,78.1330314,88.2,24
56490,27.660065,78.1316852,88.2,24
56520,27.6664996,78.130109,88.2,13
56550,27.6730306,78.1287699,88.2,13
56580,27.6793168,78.1272008,88.2,19
56610,27.6857285,78.1259553,88.2,11
56640,27.6920388,78.1244669,88.2,18
56670,27.6985017,78.1229695,88.2,18
56700,27.7050942,78.1215071,88.2,20
56730,27.7113363,78.1199401,88.2,14
56760,27.7176954,78.1184995,88.2,10
56790,27.7242303,78.117151,88.2,21
56820,27.7305691,78.1155911,88.2,14
56850,27.7369047,78.1141834,88.2,9
56880,27.7435661,78.1127006,88.2,11
56910,27.7498291,78.1112949,88.2,20
56940,27.7561787,78.1096576,88.2,8
56970,27.7626964,78.1084512,88.2,8
57000,27.7691765,78.1068164,88.2,20
57030,27.7753486,78.1054317,88.2,24
57060,27.7817571,78.104005,88.2,10
57090,27.788281,78.1026007,88.2,21
57120,27.7947572,78.100971,88.2,19
57150,27.8010781,78.0995962,88.2,18
57180,27.8075111,78.0979804,88.2,17
57210,27.8139736,78.0966439,88.2,11
57240,27.820421,78.0953305,88.2,11
57270,27.8266096,78.0935988,88.2,8
57300,27.833047,78.0924263,88.2,21
57330,27.8394785,78.0906897,88.2,19
57360,27.8460453,78.0893661,88.2,8
57390,27.852485,78.0880062,88.2,16
57420,27.8588792,78.0862942,88.2,9
57450,27.8653043,78.0848433,88.2,18
57480,27.8716423,78.0836011,88.2,20
57510,27.8779375,78.0819511,88.2,12
57540,27.8844299,78.0804751,88.2,18
57570,27.8902435,78.0773894,88.2,21
57600,27.8954667,78.0728494,88.2,24
57630,27.9007211,78.0683077,88.2,23
57660,27.9061259,78.0637155,88.2,23
57690,27.9112075,78.0591837,88.2,17
57720,27.9166222,78.0546967,88.2,15
57750,27.921892,78.0502992,88.2,14
57780,27.9271854,78.0455837,88.2,23
57810,27.9322982,78.0410506,88.2,14
57840,27.937692,78.0366499,88.2,23
57870,27.9428778,78.032082,88.2,24
57900,27.948272,78.0275997,88.2,17
57930,27.9536082,78.0231899,88.2,24
57960,27.9587296,78.0185155,88.2,19
57990,27.9640889,78.0140997,88.2,24
58020,27.9693235,78.0095697,88.2,10
58050,27.9746275,78.0049835,88.2,17
58080,27.9800929,78.0005954,88.2,11
58110,27.98516,77.9961725,88.2,11
58140,27.990469,77.9916638,88.2,13
58170,27.9957599,77.9870221,88.2,24
58200,28.0010938,77.9824437,88.2,25
58230,28.0062783,77.9779802,88.2,12
58260,28.0116465,77.9734659,88.2,18
58290,28.0168377,77.9689034,88.2,11
58320,28.0221204,77.9644228,88.2,21
58350,28.0274433,77.9598497,88.2,13
58380,28.0328349,77.9554394,88.2,23
58410,28.0380984,77.9507969,88.2,9
58440,28.0434167,77.9465423,88.2,15
58470,28.0485574,77.9420086,88.2,16
58500,28.0538745,77.9373836,88.2,16
58530,28.059155,77.9328964,88.2,20
58560,28.0644835,77.9282238,88.2,16
58590,28.0697951,77.9237309,88.2,14
58620,28.0750392,77.9192525,88.2,17
58650,28.0804271,77.9146792,88.2,24
58680,28.0857578,77.9103263,88.2,17
58710,28.0910268,77.9058322,88.2,13
58740,28.0961658,77.9011291,88.2,13
58770,28.1014542,77.8967329,88.2,8
58800,28.106828,77.8922104,88.2,8
58830,28.1119802,77.8876461,88.2,10
58860,28.1172622,77.8832836,88.2,8
58890,28.1226601,77.8788334,88.2,8
58920,28.1279155,77.8740987,88.2,11
58950,28.1330799,77.8695142,88.2,17
58980,28.1385767,77.8651553,88.2,13
59010,28.1438389,77.8607175,88.2,11
59040,28.1490013,77.8561914,88.2,22
59070,28.1543353,77.8515595,88.2,25
59100,28.1595562,77.8470868,88.2,19
59130,28.1648944,77.842677,88.2,17
59160,28.1702459,77.8381823,88.2,23
59190,28.1753688,77.8336053,88.2,8
59220,28.1806621,77.829007,88.2,15
59250,28.1860838,77.8244107,88.2,23
59280,28.1911982,77.8200298,88.2,21
59310,28.1965706,77.8155667,88.2,14
59340,28.2020057,77.8109404,88.2,11
59370,28.2073016,77.806579,88.2,25
59400,28.2125676,77.801934,88.2,24
59430,28.2176562,77.7975609,88.2,19
59460,28.2231322,77.7928879,88.2,21
59490,28.2284315,77.7883387,88.2,14
59520,28.2334717,77.7838991,88.2,18
59550,28.2389692,77.7792635,88.2,22
59580,28.244181,77.7749542,88.2,19
59610,28.2493898,77.7704942,88.2,23
59640,28.2548458,77.7657284,88.2,12
59670,28.2600208,77.7612579,88.2,25
59700,28.2653426,77.756748,88.2,17
59730,28.2704649,77.7522311,88.2,22
59760,28.2757423,77.7477134,88.2,11
59790,28.2810295,77.7432062,88.2,21
59820,28.2863939,77.7388538,88.2,9
59850,28.2916505,77.7341915,88.2,17
59880,28.2970782,77.7297238,88.2,25
59910,28.3021922,77.7250824,88.2,16
59940,28.3074727,77.7207663,88.2,21
59970,28.3128758,77.7160525,88.2,15
60000,28.3180106,77.7117992,88.2,15
60030,28.3235046,77.7071945,88.2,21
60060,28.3286772,77.7027621,88.2,16
60090,28.3341015,77.6981539,88.2,13
60120,28.3392893,77.6936649,88.2,18
60150,28.3446379,77.6889855,88.2,14
60180,28.3497724,77.6845562,88.2,14
60210,28.35507,77.6799408,88.2,22
60240,28.3604198,77.6755155,88.2,21
60270,28.3655824,77.6710475,88.2,18
60300,28.3709761,77.6665819,88.2,19
60330,28.3762504,77.6619889,88.2,21
60360,28.3816671,77.6574851,88.2,25
60390,28.386699,77.6530645,88.2,10
60420,28.3921794,77.648504,88.2,17
60450,28.3974715,77.6439791,88.2,19
60480,28.4025776,77.6394536,88.2,17
60510,28.4078416,77.635032,88.2,12
60540,28.4132196,77.6302607,88.2,24
60570,28.4185189,77.6257614,88.2,9
60600,28.4237515,77.6215328,88.2,11
60630,28.4290524,77.6167463,88.2,17
60660,28.4343987,77.6124139,88.2,9
60690,28.4395629,77.6078673,88.2,24
60720,28.4450133,77.6031902,88.2,14
60750,28.450237,77.5988321,88.2,23
60780,28.4554185,77.59442,88.2,12
60810,28.4607466,77.5897268,88.2,8
