t_offset_sec,latitude,longitude,speed_kmh,accuracy_m
40290,24.8741976,84.5328098,89.06,14
40320,24.8729607,84.5402714,89.06,17
40350,24.8718209,84.5475851,89.06,18
40380,24.8707021,84.5547703,89.06,20
40410,24.869793,84.56203,89.06,10
40440,24.8686815,84.5693297,89.06,25
40470,24.8674863,84.5769205,89.06,12
40500,24.866542,84.5839818,89.06,13
40530,24.8651874,84.5913948,89.06,19
40560,24.8642654,84.598908,89.06,19
40590,24.8631658,84.6059883,89.06,13
40620,24.8621308,84.6133874,89.06,9
40650,24.8610626,84.6206408,89.06,9
40680,24.8598635,84.6281874,89.06,14
40710,24.8588146,84.6355368,89.06,23
40740,24.8575347,84.6427737,89.06,24
40770,24.8564289,84.6501065,89.06,12
40800,24.855331,84.6574315,89.06,16
40830,24.8542598,84.664809,89.06,24
40860,24.8531471,84.6720857,89.06,17
40890,24.8520337,84.6794857,89.06,13
40920,24.8511163,84.6868002,89.06,19
40950,24.8500893,84.6939776,89.06,20
40980,24.8488494,84.70149,89.06,17
41010,24.8478202,84.7086032,89.06,22
41040,24.8465846,84.7159138,89.06,10
41070,24.8454642,84.7234546,89.06,12
41100,24.8443813,84.7306551,89.06,12
41130,24.8434509,84.7379327,89.06,18
41160,24.8423453,84.7453478,89.06,23
41190,24.8411812,84.7525392,89.06,25
41220,24.8401643,84.7599197,89.06,14
41250,24.839113,84.7673517,89.06,19
41280,24.8378177,84.7745408,89.06,10
41310,24.8366926,84.7820607,89.06,16
41340,24.8356882,84.7893792,89.06,22
41370,24.8346646,84.796583,89.06,18
41400,24.8335122,84.8040343,89.06,21
41430,24.8324723,84.8114035,89.06,13
41460,24.8312008,84.8186786,89.06,16
41490,24.8302147,84.8259177,89.06,18
41520,24.8290465,84.8333627,89.06,15
41550,24.8280486,84.8405742,89.06,16
41580,24.8270588,84.8479682,89.06,21
41610,24.8257285,84.8550839,89.06,19
41640,24.8248137,84.8626458,89.06,19
41670,24.8236168,84.8697663,89.06,24
41700,24.8224842,84.8771062,89.06,24
41730,24.8214074,84.8845053,89.06,24
41760,24.8205053,84.8918982,89.06,14
41790,24.8192586,84.8993254,89.06,9
41820,24.8181679,84.9065839,89.06,25
41850,24.8170274,84.9139934,89.06,22
41880,24.8158651,84.9211232,89.06,21
41910,24.8149158,84.928638,89.06,10
41940,24.8137887,84.9359392,89.06,22
41970,24.812811,84.9431863,89.06,15
42000,24.8117173,84.9505804,89.06,15
42030,24.8104935,84.9577487,89.06,9
42060,24.8094964,84.965185,89.06,16
42090,24.8082971,84.972245,83.3,15
42120,24.8072257,84.9790496,74.95,22
42150,24.8064358,84.9844054,60.29,9
42180,24.8059241,84.9893594,54.54,16
42210,24.8052466,84.9931548,40.65,21
42240,24.8046744,84.9960353,31.49,17
42270,24.8045962,84.9978529,18.18,23
42300,24.8044317,84.9992149,0.0,25
42330,24.8042427,84.999186,0.0,15
42360,24.8044147,84.9992671,0.0,18
42390,24.804213,84.9993463,0.0,8
42420,24.8043499,84.9991752,0.0,15
42450,24.8044203,84.9991577,0.0,12
42480,24.8044162,84.9993686,19.36,13
42510,24.8036263,85.0006158,19.36,21
42540,24.8025403,85.002225,33.54,13
42570,24.8011529,85.0048708,43.3,17
42600,24.7992137,85.0082047,58.09,25
42630,24.7969206,85.0122731,69.82,12
42660,24.7941378,85.0175298,84.4,8
42690,24.7908546,85.0231327,94.86,16
42720,24.7873493,85.029343,94.86,22
42750,24.7836717,85.0356541,94.86,25
42780,24.7801977,85.0417379,94.86,16
42810,24.7767756,85.0480036,94.86,10
42840,24.7731507,85.0542092,94.86,14
42870,24.769694,85.0603646,94.86,8
42900,24.7662841,85.0666706,94.86,10
42930,24.7627975,85.0727308,94.86,18
42960,24.7590649,85.0791208,94.86,25
42990,24.7555656,85.0853692,94.86,19
43020,24.7520129,85.0915245,94.86,21
43050,24.7485243,85.0976195,94.86,20
43080,24.7450452,85.1037201,94.86,23
43110,24.741688,85.1100817,94.86,10
43140,24.7382342,85.116277,94.86,23
43170,24.7346129,85.1223881,94.86,18
43200,24.7311274,85.1285075,94.86,9
43230,24.7274556,85.1347004,94.86,19
43260,24.723942,85.141038,94.86,19
43290,24.7206038,85.1471603,94.86,8
43320,24.7171818,85.1534889,94.86,10
43350,24.7134482,85.1594579,94.86,24
43380,24.7100549,85.1656601,94.86,12
43410,24.7065228,85.171986,94.86,25
43440,24.7030824,85.178119,94.86,9
43470,24.6995902,85.1844034,94.86,15
43500,24.695954,85.1906542,94.86,17
43530,24.6923719,85.1966382,94.86,17
43560,24.6890322,85.2030989,94.86,16
43590,24.6855644,85.2092953,94.86,16
43620,24.6819278,85.2153173,94.86,10
43650,24.6785905,85.2214992,94.86,23
43680,24.6749024,85.2276764,94.86,8
43710,24.6713179,85.2338683,94.86,13
43740,24.6679942,85.2402378,94.86,24
43770,24.6644565,85.2464286,94.86,19
43800,24.6608161,85.2526613,94.86,18
43830,24.6573629,85.2586052,94.86,14
43860,24.6539256,85.2647881,94.86,9
43890,24.6503348,85.2712104,94.86,25
43920,24.6469552,85.2774278,94.86,10
43950,24.6434621,85.283516,94.86,25
43980,24.639815,85.2897132,94.86,17
44010,24.6362536,85.2958653,94.86,9
44040,24.6328021,85.3022021,94.86,10
44070,24.6293869,85.3082178,94.86,9
44100,24.6257381,85.3143622,94.86,8
44130,24.6222215,85.3206718,94.86,23
44160,24.6189025,85.326847,94.86,11
44190,24.6152471,85.333098,94.86,25
44220,24.6119086,85.3391924,94.86,18
44250,24.6082044,85.3455074,94.86,11
44280,24.6048206,85.3515164,94.86,14
44310,24.6013385,85.3577451,94.86,24
44340,24.597698,85.3640247,94.86,24
44370,24.5943611,85.3702709,94.86,14
44400,24.5907496,85.3763667,94.86,21
44430,24.5871653,85.38269,94.86,14
44460,24.5838223,85.3887753,94.86,12
44490,24.5802005,85.3950598,94.86,17
44520,24.5766557,85.4012636,94.86,11
44550,24.5732652,85.4073527,94.86,23
44580,24.5695666,85.4135073,94.86,14
44610,24.566259,85.4198744,94.86,13
44640,24.5627688,85.4260376,94.86,15
44670,24.5590766,85.4320738,94.86,15
44700,24.5557332,85.4384748,94.86,20
44730,24.5520599,85.4445189,94.86,11
44760,24.5486705,85.4508436,94.86,11
44790,24.5452308,85.4568508,94.86,11
44820,24.5415907,85.4631753,94.86,12
44850,24.5381855,85.4694718,94.86,19
44880,24.5345695,85.4755571,94.86,24
44910,24.5311568,85.4817628,94.86,14
44940,24.5276962,85.4878709,94.86,20
44970,24.5240517,85.4942816,94.86,15
45000,24.5205802,85.5005012,94.86,21
45030,24.5169529,85.5064172,94.86,22
45060,24.513474,85.5128439,94.86,9
45090,24.5101245,85.5189639,94.86,14
45120,24.5065258,85.5252659,94.86,12
45150,24.5029823,85.5312535,94.86,8
45180,24.4995251,85.5376231,94.86,10
45210,24.4960471,85.5436964,94.86,15
45240,24.4925017,85.5499935,94.86,16
45270,24.4890984,85.5562711,94.86,16
45300,24.485407,85.5622473,94.86,12
45330,24.48186,85.5684476,94.86,23
45360,24.4784505,85.5748665,94.86,25
45390,24.4749758,85.5810471,94.86,11
45420,24.4714022,85.5870766,94.86,16
45450,24.4680075,85.5932434,94.86,24
45480,24.4639232,85.5989752,94.86,8
45510,24.4593839,85.6044022,94.86,11
45540,24.4550912,85.6095671,94.86,15
45570,24.4508896,85.6150459,94.86,25
45600,24.4465753,85.6203826,94.86,24
45630,24.4422523,85.6257629,94.86,24
45660,24.437664,85.6312255,94.86,18
45690,24.4335294,85.6365342,94.86,21
45720,24.4291346,85.6416714,94.86,14
45750,24.4246913,85.6472524,94.86,21
45780,24.4203677,85.6526383,94.86,14
45810,24.4161287,85.657963,94.86,19
45840,24.4116444,85.663269,94.86,14
45870,24.4075176,85.66859,94.86,18
45900,24.4030331,85.6740831,94.86,25
45930,24.398686,85.6792904,94.86,25
45960,24.3942598,85.6846102,94.86,12
45990,24.389977,85.6902087,94.86,14
46020,24.3856997,85.6954751,94.86,10
46050,24.3812608,85.7009743,94.86,25
46080,24.3770113,85.7060862,94.86,14
46110,24.3726104,85.7114393,94.86,16
46140,24.368214,85.716949,94.86,11
46170,24.3641372,85.72233,94.86,22
46200,24.3597699,85.727532,94.86,15
46230,24.3553534,85.7328966,94.86,16
46260,24.3510609,85.7383924,94.86,15
46290,24.3465189,85.7438019,94.86,25
46320,24.3422112,85.7491867,94.86,8
46350,24.338075,85.7544721,94.86,14
46380,24.3336991,85.7599544,94.86,11
46410,24.3291678,85.7652289,94.86,16
46440,24.3248031,85.770627,94.86,19
46470,24.3206654,85.7759502,94.86,13
46500,24.3161288,85.7811791,94.86,8
46530,24.3119606,85.7865718,94.86,13
46560,24.3075032,85.7918928,94.86,13
46590,24.303152,85.7973058,94.86,12
46620,24.298838,85.8026267,94.86,22
46650,24.2944785,85.808013,94.86,11
46680,24.2902725,85.8135519,94.86,19
46710,24.2859052,85.8189626,94.86,17
46740,24.2816204,85.8241946,94.86,10
46770,24.2772793,85.8294786,94.86,20
46800,24.2727159,85.8349069,94.86,25
46830,24.2684203,85.8404099,94.86,21
46860,24.2640616,85.8457513,94.86,14
46890,24.2597113,85.8510126,94.86,21
46920,24.2554126,85.8564947,94.86,16
46950,24.2512024,85.86183,94.86,24
46980,24.2469253,85.8672592,94.86,18
47010,24.2425674,85.8723948,94.86,25
47040,24.2381657,85.8777766,94.86,22
47070,24.2337615,85.883258,94.86,22
47100,24.2293814,85.8885189,94.86,14
47130,24.225215,85.8940425,94.86,8
47160,24.2206776,85.8992585,94.86,25
47190,24.2164092,85.9045627,94.86,11
47220,24.2121578,85.9099378,94.86,9
47250,24.2076643,85.9154719,94.86,11
47280,24.2034125,85.9207462,94.86,12
47310,24.1989351,85.9260473,94.86,15
47340,24.1947954,85.9314298,94.86,9
47370,24.1903763,85.9369026,94.86,10
47400,24.1859636,85.9422511,94.86,18
47430,24.1816992,85.9474801,94.86,16
47460,24.1773065,85.9528573,94.86,13
47490,24.1728881,85.9583266,94.86,14
47520,24.1685731,85.9637796,94.86,10
47550,24.1643342,85.9690954,94.86,10
47580,24.1599677,85.9744627,94.86,10
47610,24.1557119,85.9797351,94.86,13
47640,24.151356,85.9852978,94.86,18
47670,24.1468397,85.9905953,94.86,8
47700,24.1426998,85.9959378,94.86,8
47730,24.1381726,86.0011471,94.86,10
47760,24.1338315,86.0065192,94.86,11
47790,24.1295868,86.0120916,94.86,19
47820,24.1251432,86.0173784,94.86,8
47850,24.1209808,86.0228486,94.86,18
47880,24.1165484,86.0279553,94.86,24
47910,24.1122794,86.0335081,94.86,16
47940,24.1078076,86.0388116,94.86,12
47970,24.1035857,86.0441853,94.86,23
48000,24.0991605,86.0495339,94.86,10
48030,24.0947829,86.0549876,94.86,17
48060,24.0905367,86.0603416,94.86,18
48090,24.0861631,86.0654854,94.86,21
48120,24.081846,86.0708511,94.86,9
48150,24.07738,86.0762798,94.86,15
48180,24.0731404,86.0817551,94.86,10
48210,24.0687952,86.0870841,94.86,24
48240,24.0643974,86.0924079,94.86,11
48270,24.0600798,86.097705,94.86,16
48300,24.0558133,86.1033179,94.86,19
48330,24.0515129,86.1084982,94.86,13
48360,24.0472055,86.1138655,94.86,9
48390,24.042802,86.119131,94.86,23
48420,24.0383267,86.1245453,94.86,21
48450,24.0341339,86.1300298,94.86,22
48480,24.0297974,86.1354452,94.86,8
48510,24.0254982,86.1408074,94.86,24
48540,24.0209991,86.1459613,94.86,16
48570,24.0168247,86.1515807,94.86,20
48600,24.0123359,86.1568274,94.86,25
48630,24.0081736,86.1622539,94.86,16
48660,24.0037548,86.1674769,94.86,13
48690,23.999393,86.1729049,94.86,15
48720,23.9950436,86.1782413,94.86,14
48750,23.9907063,86.1835133,94.86,16
48780,23.9862884,86.1890575,94.86,12
48810,23.9820701,86.1944062,94.86,17
48840,23.9777372,86.199742,94.86,17
48870,23.9733107,86.2049995,94.86,15
48900,23.9690971,86.2105405,94.86,12
48930,23.9646185,86.2158958,94.86,24
48960,23.9602946,86.2210772,94.86,16
48990,23.9558599,86.2266687,94.86,20
49020,23.9515756,86.2320653,94.86,20
49050,23.9471984,86.2374193,94.86,19
49080,23.9430196,86.2427603,94.86,9
49110,23.938525,86.248102,94.86,19
49140,23.9342255,86.2534355,94.86,17
49170,23.9298448,86.2588538,94.86,8
49200,23.9256326,86.2641018,94.86,17
49230,23.9212224,86.2694103,94.86,17
49260,23.9169091,86.2749754,94.86,24
49290,23.9125662,86.2803276,94.86,15
49320,23.9082862,86.2855302,94.86,25
49350,23.9039365,86.2909391,94.86,16
49380,23.8994971,86.2964374,94.86,22
49410,23.8952314,86.3017209,94.86,18
49440,23.8907363,86.3070824,94.86,9
49470,23.8866531,86.3123304,94.86,14
49500,23.8822917,86.3176707,94.86,19
49530,23.8777563,86.3231288,94.86,18
49560,23.8736012,86.3283743,94.86,15
49590,23.8692398,86.3339404,94.86,10
49620,23.8647071,86.3392442,94.86,24
49650,23.8604665,86.344691,94.86,11
49680,23.8561468,86.3499754,94.86,14
49710,23.8517243,86.3551882,94.86,14
49740,23.8474513,86.3605655,94.86,18
49770,23.8432471,86.365902,94.86,21
49800,23.8388674,86.3714681,94.86,10
49830,23.8345437,86.3767999,94.86,24
49860,23.8300893,86.3822675,94.86,20
49890,23.8256404,86.3876318,94.86,21
49920,23.8214838,86.3929255,94.86,24
49950,23.8171735,86.3980811,94.86,13
49980,23.8126486,86.4034504,94.86,8
50010,23.8084096,86.4089057,94.86,21
50040,23.804193,86.413898,84.4,24
50070,23.8008908,86.4182839,69.82,20
50100,23.7977846,86.4220416,58.09,23
50130,23.7953839,86.4248812,43.3,11
50160,23.7937885,86.4272688,33.54,8
50190,23.7925891,86.428658,19.36,20
50220,23.7915644,86.429786,0.0,12
50250,23.791704,86.4295752,0.0,10
50280,23.7916831,86.4298092,0.0,17
50310,23.7914946,86.4296388,0.0,15
50340,23.7915722,86.4296933,0.0,8
50370,23.7916233,86.4297756,0.0,21
50400,23.7915177,86.4297928,0.0,13
50430,23.791719,86.4297314,0.0,24
50460,23.7915051,86.4296235,0.0,16
50490,23.7915556,86.4296759,0.0,10
50520,23.791534,86.4295635,0.0,17
50550,23.7915003,86.4297106,0.0,9
50580,23.7916888,86.4297384,0.0,18
50610,23.7915293,86.4298283,0.0,21
50640,23.7915826,86.4297856,0.0,9
50670,23.7916052,86.429581,0.0,12
50700,23.7915802,86.4298021,0.0,9
50730,23.7917196,86.4298104,0.0,9
50760,23.7916055,86.4296126,0.0,20
50790,23.7915725,86.4297316,0.0,8
50820,23.7915694,86.4297545,15.67,10
50850,23.7913277,86.4309787,15.67,11
50880,23.7912603,86.4322669,27.13,16
50910,23.7908575,86.4342354,27.13,21
50940,23.7902432,86.4369306,41.45,11
50970,23.7896128,86.4404889,47.0,21
51000,23.7889501,86.4444031,56.48,12
51030,23.7880566,86.4491114,64.59,16
51060,23.7869949,86.4543456,71.79,11
51090,23.7859058,86.4601244,76.74,8
51120,23.7849575,86.4660613,76.74,14
51150,23.783739,86.4717519,76.74,25
51180,23.7827482,86.4777485,76.74,21
51210,23.7814652,86.4835724,76.74,19
51240,23.7805214,86.4894509,76.74,11
51270,23.7794386,86.4954581,76.74,8
51300,23.7783251,86.5012499,76.74,19
51330,23.7773326,86.5073178,76.74,10
51360,23.7761844,86.5131417,76.74,13
51390,23.775123,86.5191788,76.74,22
51420,23.7740413,86.5250507,76.74,13
51450,23.7727856,86.5309659,76.74,21
51480,23.7717867,86.5368693,76.74,20
51510,23.7707175,86.5428049,76.74,25
51540,23.7695591,86.5487459,76.74,22
51570,23.7683134,86.5545868,76.74,12
51600,23.7673365,86.5604517,76.74,20
51630,23.7662669,86.5664221,76.74,12
51660,23.7650874,86.5721957,76.74,8
51690,23.7641095,86.5783375,76.74,14
51720,23.7630613,86.5842492,76.74,11
51750,23.7617573,86.5901276,76.74,15
51780,23.7606899,86.5958502,76.74,21
51810,23.7596225,86.6018842,76.74,9
51840,23.7585265,86.6078362,76.74,25
51870,23.7574471,86.6136581,76.74,11
51900,23.7563459,86.6195747,76.74,8
51930,23.7552987,86.6254137,76.74,14
51960,23.7541122,86.631551,76.74,15
51990,23.7530719,86.637249,76.74,19
52020,23.7520101,86.6433594,76.74,24
52050,23.7507752,86.6492698,76.74,8
52080,23.7498662,86.6552053,76.74,8
52110,23.7487858,86.6611099,76.74,11
52140,23.7477115,86.6670037,76.74,21
52170,23.746442,86.6728106,76.74,12
52200,23.7453626,86.6787843,76.74,25
52230,23.7443385,86.6845982,76.74,16
52260,23.7430844,86.6905433,76.74,20
52290,23.7420551,86.6964776,76.74,14
52320,23.7408693,86.7023447,76.74,21
52350,23.7397948,86.7083581,76.74,12
52380,23.7388779,86.714262,76.74,18
52410,23.7377284,86.7202238,76.74,11
52440,23.7365453,86.7259025,76.74,16
52470,23.7354879,86.7318006,76.74,17
52500,23.7345125,86.7377476,76.74,9
52530,23.7334169,86.7438234,76.74,13
52560,23.7322185,86.749555,76.74,8
52590,23.7311726,86.7555512,76.74,20
52620,23.7301402,86.7614253,76.74,9
52650,23.7288302,86.7675099,76.74,20
52680,23.7278375,86.7731544,76.74,14
52710,23.7268242,86.7791416,76.74,8
52740,23.7255207,86.7849734,76.74,24
52770,23.724426,86.7910555,76.74,10
52800,23.7233929,86.796954,76.74,18
52830,23.7222316,86.8028063,76.74,13
52860,23.7213525,86.8087506,76.74,22
52890,23.7201961,86.8146924,76.74,9
52920,23.7191228,86.8204835,76.74,16
52950,23.7179019,86.826593,76.74,22
52980,23.7168515,86.832323,76.74,13
53010,23.7156509,86.8384285,76.74,12
53040,23.7147339,86.8442863,76.74,21
53070,23.7136222,86.8501481,76.74,19
53100,23.7123496,86.8561184,76.74,23
53130,23.7114427,86.8620373,76.74,20
53160,23.7103992,86.867994,76.74,10
53190,23.7092607,86.8736933,76.74,20
53220,23.7082089,86.8797251,76.74,16
53250,23.7068776,86.8854948,76.74,14
53280,23.7058849,86.8913743,76.74,12
53310,23.7049228,86.8973513,76.74,13
53340,23.7036232,86.9034392,76.74,20
53370,23.702501,86.9092408,76.74,10
53400,23.7014998,86.9150515,76.74,13
53430,23.7004605,86.9209252,76.74,13
53460,23.6991809,86.926846,76.74,21
53490,23.698148,86.9328747,76.74,18
53520,23.6970226,86.9387803,76.74,19
53550,23.6959913,86.9446012,76.74,22
53580,23.6948339,86.9505402,71.79,17
53610,23.693924,86.9557584,64.59,13
53640,23.6932191,86.9602873,56.48,12
53670,23.6924814,86.9642528,47.0,9
53700,23.6918867,86.9675568,41.45,16
53730,23.6911916,86.9702906,27.13,22
53760,23.6907822,86.9724384,27.13,11
53790,23.6905965,86.9738035,15.67,12
53820,23.6905092,86.9750709,0.0,23
53850,23.6904451,86.974903,0.0,13
53880,23.6902855,86.9750983,0.0,10
53910,23.6905019,86.975116,0.0,25
53940,23.6904882,86.974883,0.0,14
53970,23.6903356,86.9751267,0.0,21
54000,23.6903115,86.9750136,0.0,23
54030,23.6904766,86.975055,0.0,22
54060,23.6903283,86.9749782,0.0,15
54090,23.690501,86.9750116,0.0,11
54120,23.6904938,86.974905,22.21,18
54150,23.6895097,86.9764642,22.21,22
54180,23.6883811,86.9786019,38.48,25
54210,23.6863432,86.9821671,58.77,11
54240,23.6836661,86.9867974,73.67,20
54270,23.6805213,86.9924213,91.59,20
54300,23.6765381,86.999308,106.53,8
54330,23.6722596,87.006471,108.82,25
54360,23.6679592,87.0140704,108.82,13
54390,23.6637285,87.0214678,108.82,18
54420,23.6596207,87.0287141,108.82,20
54450,23.6553813,87.0362889,108.82,8
54480,23.6511672,87.0436596,108.82,22
54510,23.6469695,87.0511092,108.82,20
54540,23.6426297,87.0585288,108.82,24
54570,23.6384111,87.0659951,108.82,10
54600,23.6342594,87.0731663,108.82,20
54630,23.6300153,87.0807537,108.82,9
54660,23.6256637,87.0880949,108.82,16
54690,23.6213361,87.0955273,108.82,25
54720,23.6171099,87.1029109,108.82,8
54750,23.6130482,87.1101935,108.82,9
54780,23.6087799,87.1177971,108.82,15
54810,23.6044884,87.1251279,108.82,16
54840,23.6002059,87.1324604,108.82,12
54870,23.5959088,87.1399588,108.82,24
54900,23.591737,87.1472062,108.82,10
54930,23.5874235,87.1547258,108.82,25
54960,23.5832432,87.1622821,108.82,9
54990,23.579053,87.169535,108.82,19
55020,23.5748739,87.1768805,108.82,25
55050,23.5704925,87.1843323,108.82,14
55080,23.5662889,87.1919094,108.82,13
55110,23.5619099,87.1992107,108.82,16
55140,23.5577647,87.2064588,108.82,10
55170,23.5536153,87.2140371,108.82,22
55200,23.5493141,87.2214046,108.82,20
55230,23.5450861,87.2289062,108.82,21
55260,23.5408356,87.2362716,108.82,12
55290,23.5366842,87.2435046,108.82,24
55320,23.5323733,87.2510178,108.82,9
55350,23.5281902,87.2584352,108.82,24
55380,23.5237366,87.265874,108.82,15
55410,23.5195951,87.2732954,108.82,8
55440,23.5154339,87.2807522,108.82,20
55470,23.511117,87.2880854,108.82,22
55500,23.506927,87.2953184,108.82,11
55530,23.5025782,87.3029799,108.82,13
55560,23.498502,87.3102223,108.82,19
55590,23.4941238,87.3175814,108.82,24
55620,23.490609,87.3256203,108.82,14
55650,23.4870242,87.3336303,108.82,17
55680,23.4835198,87.3414016,108.82,12
55710,23.4801373,87.349488,108.82,16
55740,23.4766492,87.3574563,108.82,15
55770,23.4731533,87.3652111,108.82,11
55800,23.4694948,87.3731439,108.82,10
55830,23.466071,87.3813063,108.82,13
55860,23.4625135,87.3890781,108.82,23
55890,23.4589012,87.397198,108.82,20
55920,23.4553818,87.4050311,108.82,20
55950,23.4520749,87.4128688,108.82,15
55980,23.4483958,87.4209238,108.82,19
56010,23.4448142,87.4289396,108.82,24
56040,23.4412986,87.4368372,108.82,19
56070,23.4378519,87.4448496,108.82,23
56100,23.4343765,87.4527926,108.82,25
56130,23.4308074,87.4606325,108.82,23
56160,23.4274117,87.4684793,108.82,16
56190,23.4237471,87.4763936,108.82,11
56220,23.4204066,87.4845407,108.82,10
56250,23.4169031,87.492253,108.82,23
56280,23.4132982,87.5002098,108.82,14
56310,23.4097607,87.50831,108.82,15
56340,23.406176,87.5160557,108.82,19
56370,23.4026435,87.5240766,108.82,18
56400,23.3991493,87.5319594,108.82,18
56430,23.395608,87.5399331,108.82,13
56460,23.3921355,87.5480713,108.82,21
56490,23.3886485,87.5560011,108.82,24
56520,23.3850298,87.5639289,108.82,22
56550,23.3817164,87.5716494,108.82,16
56580,23.378227,87.5796215,108.82,11
56610,23.37453,87.5877452,108.82,10
56640,23.3709465,87.5955647,108.82,22
56670,23.3675235,87.6035578,108.82,11
56700,23.3640913,87.6114978,108.82,25
56730,23.3604032,87.6195007,108.82,12
56760,23.3570746,87.6272292,108.82,19
56790,23.3533887,87.6354168,108.82,24
56820,23.3499874,87.6433356,108.82,20
56850,23.3463643,87.6510923,108.82,18
56880,23.342954,87.6592617,108.82,21
56910,23.3393993,87.6672158,108.82,24
56940,23.3358825,87.6750983,108.82,25
56970,23.332373,87.6829062,108.82,13
57000,23.3287744,87.6909674,108.82,24
57030,23.3253114,87.6989192,108.82,16
57060,23.3218498,87.706743,108.82,21
57090,23.3184472,87.7148188,108.82,18
57120,23.3148828,87.7227736,108.82,17
57150,23.3112018,87.7305061,108.82,11
57180,23.3078981,87.7386482,108.82,21
57210,23.3043862,87.7463589,108.82,8
57240,23.3008418,87.7543057,108.82,17
57270,23.2971877,87.7623021,108.82,15
57300,23.2935903,87.7702457,108.82,11
57330,23.2902694,87.7783727,108.82,10
57360,23.2865935,87.7861546,108.82,23
57390,23.2830298,87.794061,108.82,21
57420,23.2796538,87.8019962,108.82,11
57450,23.276064,87.8099678,108.82,24
57480,23.2726122,87.8179384,108.82,23
57510,23.268993,87.8260501,108.82,15
57540,23.2655515,87.8339729,108.82,22
57570,23.2621147,87.8417367,108.82,21
57600,23.2584445,87.8495943,108.82,19
57630,23.2551155,87.8578229,108.82,13
57660,23.2516186,87.8655601,108.82,10
57690,23.2466127,87.871986,108.82,13
57720,23.2403022,87.876501,108.82,11
57750,23.2339505,87.8808343,108.82,10
57780,23.2274264,87.8854706,108.82,8
57810,23.2212017,87.8899901,108.82,9
57840,23.2147749,87.8943238,108.82,10
57870,23.2084537,87.8989575,108.82,23
57900,23.2019973,87.9035604,108.82,22
57930,23.1956875,87.9080205,108.82,23
57960,23.1893439,87.9125857,108.82,22
57990,23.1829231,87.916946,108.82,19
58020,23.1766452,87.9215014,108.82,19
58050,23.1703078,87.9259995,108.82,12
58080,23.1638989,87.9306888,108.82,9
58110,23.1575249,87.9351316,108.82,24
58140,23.1512977,87.9397152,108.82,22
58170,23.1448211,87.9441717,108.82,15
58200,23.1385551,87.9486083,108.82,25
58230,23.1322331,87.9532181,108.82,11
58260,23.1258133,87.9575733,108.82,22
58290,23.1194651,87.9620943,108.82,14
58320,23.1131697,87.9667426,108.82,13
58350,23.1068185,87.9713362,108.82,18
58380,23.1002501,87.9756246,108.82,14
58410,23.0940413,87.9803518,108.82,11
58440,23.0876795,87.984842,108.82,10
58470,23.081295,87.9891914,108.82,25
58500,23.0748016,87.9938991,108.82,18
58530,23.0685794,87.9983565,108.82,15
58560,23.0622565,88.0029157,108.82,25
58590,23.0557389,88.0073423,108.82,17
58620,23.0493965,88.0117295,108.82,22
58650,23.0431637,88.0164665,108.82,15
58680,23.036649,88.0208375,108.82,15
58710,23.0304998,88.0254039,108.82,16
58740,23.0241196,88.0299202,108.82,23
58770,23.0176915,88.0344777,108.82,13
58800,23.011408,88.0389564,108.82,22
58830,23.0048084,88.0434612,108.82,22
58860,22.998467,88.0478246,108.82,15
58890,22.9922682,88.0524971,108.82,24
58920,22.9859744,88.0570474,108.82,14
58950,22.9795016,88.0616134,108.82,18
58980,22.9730472,88.066144,108.82,24
59010,22.9667158,88.0704236,108.82,11
59040,22.9603271,88.0750009,108.82,9
59070,22.9540789,88.0794593,108.82,9
59100,22.9476431,88.0840851,108.82,22
59130,22.9413518,88.0885853,108.82,22
59160,22.9349467,88.0930132,108.82,19
59190,22.9286728,88.0975704,108.82,15
59220,22.9223052,88.1020956,108.82,9
59250,22.9159891,88.1067644,108.82,9
59280,22.9094687,88.1110902,108.82,17
59310,22.9031184,88.1156366,108.82,10
59340,22.8969147,88.1202877,108.82,18
59370,22.8903651,88.1245712,108.82,13
59400,22.8842331,88.1293212,108.82,10
59430,22.8776226,88.1336241,108.82,13
59460,22.8714669,88.1383082,108.82,19
59490,22.8650763,88.1426361,108.82,14
59520,22.8586666,88.1473146,108.82,24
59550,22.8522302,88.1518167,108.82,14
59580,22.8460643,88.1563207,108.82,23
59610,22.8394814,88.1608672,108.82,23
59640,22.8331246,88.1654636,108.82,12
59670,22.8268472,88.1698802,108.82,12
59700,22.8204115,88.1742554,108.82,22
59730,22.8141314,88.1789437,108.82,12
59760,22.8076757,88.1834151,108.82,10
59790,22.801333,88.1878641,108.82,11
59820,22.7949771,88.1923195,108.82,11
59850,22.788749,88.1967903,108.82,12
59880,22.7824179,88.2014887,108.82,24
59910,22.7760683,88.2060821,108.82,14
59940,22.7697533,88.2105422,108.82,14
59970,22.7631543,88.2150054,108.82,21
60000,22.7568873,88.2194135,108.82,8
60030,22.7506032,88.2239999,108.82,17
60060,22.744275,88.2284115,108.82,17
60090,22.7377536,88.2329219,108.82,8
60120,22.7315594,88.2376094,108.82,24
60150,22.7250249,88.2420227,108.82,8
60180,22.7187828,88.2465339,108.82,12
60210,22.7123083,88.2510366,108.82,12
60240,22.7059129,88.2557076,108.82,14
60270,22.6997375,88.2600886,108.82,19
60300,22.6933836,88.264741,108.82,10
60330,22.687048,88.2692251,108.82,8
60360,22.6806871,88.2735871,108.82,19
60390,22.674145,88.2782416,108.82,23
